"","id","my_text_data","name","Location","Date","Sentiment"
"3039",3039,"As retail foot traffic reduces due to current health concerns Obsess is enabling brands to invite customers to shop their stores  remotely  Shop the beautiful Parfums flagship store on Champs Elys es in Paris",47991,"UK","15/03/2020","Extremely Positive"
"3040",3040,"Listening to Prof Andrew Cunningham ZSL on #TheFoodProgramme on #Radio4, talking about the food markets in Wuhan where Covid-19 originated; enlightening and utterly disgusting. All due to demand for exotic foods from sources which would never normally meet.",47992,"UK","15/03/2020","Negative"
"3041",3041,"1 meter rule #italy #distantimauniti #supermarket #covid_19 https://t.co/y9VYuJxS49",47993,"UK","15/03/2020","Neutral"
"3042",3042,"@tracybeanz Feels like were willing to destroy the success engine of the nation (consumer-based economy) in direct contradiction to how weve handled similar national emergencies.  Were combating the virus by killing the patient (America). #insane #c",47994,"UK","15/03/2020","Negative"
"3043",3043,"If you are doing online #grocery shopping, where do you shop at? #coronavirus #StayAtHome #FoodieFunFair #COVID19 #groceryshopping https://t.co/LmDxFFY5HX",47995,"USA","15/03/2020","Neutral"
"3044",3044,"I would love ? to hear everyones feedback: are you doing online grocery shopping or going to the store? #coronavirus #StayAtHome #FoodieFunFair #FoodPoll #Polltime #panicshopping #COVID?19",47996,"USA","15/03/2020","Extremely Positive"
"3045",3045,"?Before we talk about food - COVID-19


?We have to ""flatten the curve"" and everyone has to do their part. Follow your local government recommendations?


?This too shall pass. Don't panic, don't spread (mis)information https://t.co/CmvoV9WER6",47997,"UK","15/03/2020","Negative"
"3046",3046,"In times like #coronavirus people at #covid19deutschland &amp; other countries 've mixed emotions towards the situation. They're hoarding infos &amp; food. But can it be also the time to think about our used words? Because the #goodvibesalphabet is the right ammount of food, to stock up! https://t.co/3vamms1E3e",47998,"UK","15/03/2020","Positive"
"3047",3047,"With all of this panic shopping &amp; emptying out shelves. Stores who are capable should just switch over to online ordering/pick up instead for the time being. That would help out tremendously Im sure no?? #CoronaVirus #WalMart #Target #SamsClub #Costco",47999,"UK","15/03/2020","Neutral"
"3048",3048,"Lets ask grocery stores and pharmacies to open early or limit the first hour so that those who are the most vulnerable (seniors, health issues) can get first crack at a re-stocked and sanitized store. #COVID19 #coronavirus #OpenFirst4MostVulnerable",48000,"UK","15/03/2020","Negative"
"3049",3049,"With COVID-19 and panic buying please spare a thought for those more vulnerable. Self isolation could be very difficult for those reliant on food banks. Please donate if you can. #foodbanks @TrussellTrust",48001,"UK","15/03/2020","Extremely Negative"
"3050",3050,"@micheleneggen I work in the retail/counter side for a store and while my customers haven't really been crazy due to the Covid 19 virus, they sometimes don't use their heads. But thank you for going to work to make sure the crazies have their supplies.",48002,"UK","15/03/2020","Extremely Positive"
"3051",3051,"@GorwayGlobal @shacindananthan Normally, I am on the opposite end of a Bhakt, but in the case of COVID-19, I am strongly joining a GROWING Chorus of people who demand that CHINA mend its ways. Every few years a new pathogen their barbaric FOOD HABITS are",48003,"UK","15/03/2020","Extremely Positive"
"3052",3052,"My partner has just gone to do a food (panic) shop, and come back with only freezer food. Nothing for the fridge, just frozen food. Not forgetting the obligatory candles and air fresheners. Madness #Covid_19",48004,"UK","15/03/2020","Extremely Negative"
"3053",3053,"Hi, I'm a mentally ill trans man, who is unable to work due to the virus (I'm a freelance tattoo artist), so I could really use some help with paying my bills. Here are my commission prices, I could really use the help rn


Check @pentoxyverin for examples


#coronavirus #COVID19 https://t.co/9p1P3oxGku",48005,"UK","15/03/2020","Extremely Positive"
"3054",3054,"Some people cant work because of this pandemic, so they cant pay their bills and are facing eviction ?





HELP them by SIGNING this petition to PAUSE debt collections  #COVID-19





https://t.co/OaA4yQ0yl8",48006,"UK","15/03/2020","Negative"
"3055",3055,"An Indian farmer buried 6,000 chickens alive after a drop in prices due to the #coronavirus outbreak. The move angered social media users who saw it as cruel showing the end of humanity.  https://t.co/FrZhrDeZKb",48007,"UK","15/03/2020","Extremely Negative"
"3056",3056,"Reportedly, BIMBO Bakeries still wants people exposed to Covid- 19 to come in to work. On making food. Seems like I was right to stock up on  @kingarthurflour and  yeast. https://t.co/oZv4qYm43I",48008,"USA","15/03/2020","Positive"
"3057",3057,"Meanwhile in Thailand ??


- Makro Supermarket


All because of #COVID2019 #coronavirus


@ABSCBNNews 


@ANCALERTS 


@tfcasia https://t.co/AqSukC07B0",48009,"UK","15/03/2020","Neutral"
"3058",3058,"Social distancing and remote learning demands due to #COVID2019 expose the glaring need for consumer-grade #AR technologies that can be used for #immersive #distancelearning.",48010,"UK","15/03/2020","Negative"
"3059",3059,"How everybody on earth feels right now after buying 3yrs worth of loo roll 





#london #shoreditch #deadbroke #graffiti  #stoppanicbuying #coronavirus https://t.co/kjcTHVusIk",48011,"UK","15/03/2020","Positive"
"3060",3060,"my neighbor made an interesting observation: in the wake of coronavirus theyre shutting down gathering places like schools and churches to prevent the spread. and yet where does EVERYONE go to congregate? the grocery store. 





????? #SocialDistancing #COVID2019",48012,"USA","15/03/2020","Extremely Positive"
"3061",3061,"Once the supermarket panic subsides we will realise that we are all in this together It doesn t matter what we call it community cooperation solidarity socialism this has to be a game changer 19",48013,"UK","15/03/2020","Negative"
"3062",3062,"A friendly reminder about some updates here at GLB relating to COVID-19 (Sunday/Monday)





Sunday March 15


 The Wavy Wall Craft Kitchen will be closed


 Retail store &amp; taproom will remain open





Monday March 16


 The retail store and taproom will be closed 





https://t.co/Y5ISifbJoJ https://t.co/EAbTvqocjd",48014,"UK","15/03/2020","Positive"
"3063",3063,"Just been to B&amp;Q in Renfrew. There's a jar of pasta twists sitting in one of the kitchen displays if anyone is desperate #coronavirus #StopPanicBuying",48015,"UK","15/03/2020","Negative"
"3064",3064,"When your local grocery store turns into an MMA ring but you remember Grill Your Ass Off has 6 mouth-watering flavors of Beef Jerky that can be delivered straight to your door. ? https://t.co/ivdl5C0obU ? #covid_19 https://t.co/ItYLD34l1h",48016,"UK","15/03/2020","Negative"
"3065",3065,"remember just because you re not at risk for covid 19 doesn t mean other people aren t stop panic buying and help those who need it by staying home and stop panic buying in general people who do this are putting families at risk for having no food because everyone bought it",48017,"UK","15/03/2020","Extremely Negative"
"3066",3066,"Hi Sir I m trying to help my almost 90 year old parents living with cancer amp other painful conditions to learn how do to online grocery shopping with home delivery so they don t DIE from the COVID 19 virus They live 300 miles away Thanks for your Christian concern",48018,"USA","15/03/2020","Extremely Negative"
"3067",3067,"@Janetb172 @denyessence @NoScienceDenial @westworld1974 @KerridwinR @SlsStudios @TJMair @Alexmipego @AnthonyT2_Mufc @zypisfy @Bootyju18047095 @NuckChorris16 @debbiepalm44 @th1rt3en_TM @rjmx @ProLifeReligion @SariellaHerself @spikeinthemidge @AprilLigeia @",48019,"UK","15/03/2020","Neutral"
"3068",3068,"The Ontario government is urging residents to practise ""normal grocery buying habits"" as store shelves have emptied of supplies amid panicked buying spurred by the COVID-19 pandemic.


https://t.co/K3Ninn5Zr9",48020,"UK","15/03/2020","Negative"
"3069",3069,"Apart from these irresponsible shoppers, the crazy is they dont have to go there: Asda offers online food shopping/delivery.





And check out contrast of allowing this panic shopping and Asdas recent blog post about what its doing to limit #coronavirus https://t.co/Nh9Pw2Jfd3 https://t.co/mPsxbZi5Sy https://t.co/53FUUn2qc8",48021,"UK","15/03/2020","Extremely Negative"
"3070",3070,"Hey guys! Schools closing after Tuesday for 3 weeks due to Covid-19 in my area so I figured I'd open a commission batch!!





Introoooducing~





OVER THE SHOULDER COMMISSIONS!!!! 





5 Slots are open!!





I charge $1/hour :&gt;





LOTS MORE INFO IN THREAD!!!


Do consider retweeting :D https://t.co/c26ogaqRvw",48022,"UK","15/03/2020","Positive"
"3071",3071,"*SO* pround of my mothers in law: they organize a digital connectivity group for the elderly in their village, + neighbour self-help, + support for local economy (improvised ""online"" shopping, food delivery, pre-order vouchers, moral support, ...)!!! #FlattenTheCurve #Coronavirus",48023,"UK","15/03/2020","Extremely Positive"
"3072",3072,"19 North Travellers confined to campsites One person from family can shop local Limiting numbers to supermarket Schools closed National territory is in a until April 2020 UK",48024,"UK","15/03/2020","Neutral"
"3073",3073,"I absolutely love COVID 19 panic I can t get PTO because I m brand new to my team so I need to look into other ways to make money Unfortunately those ways are driving ride share and food delivery both of which people are avoiding So YEAH I M DOING GREAT HOW ARE YOU",48025,"UK","15/03/2020","Extremely Positive"
"3074",3074,"As the push for food continues to grow during the COVID 19 outbreak those who need it most may have a hard time getting it",48026,"UK","15/03/2020","Negative"
"3075",3075,"@ConcentrixPH can you please release your employees 13th month as early as now to help us out! #CoronaVirus #CoronavirusOutbreak we also need to stock food essentials and medicines for our families!",48027,"UK","15/03/2020","Extremely Positive"
"3076",3076,"Gov advice to stock up on a few days food is a precursor/fair warning to full shutdown, expect it from end of Vic school term - 27 March - at latest. Aussies dont stock food like other countries/were not preppers #auspol #coronavirus",48028,"UK","15/03/2020","Positive"
"3077",3077,".@Target @Walmart @cubfoods @AldiUSA @HyVee 


Plan ahead: expect you're considering switching all shopping to curbside pickup in #Coronavirus hotspots (even Shipt) whether ordered online, or assist people with creating orders curbside. Distrib ctrs too? Prevent BECOMING hotspots!",48029,"UK","15/03/2020","Positive"
"3078",3078,"Coronavirus Update with Paul Cottrell  Food Shortages- Supply Chain  Stock Market  Preparedness (Video)  #Agenda21 #Agenda2030 #NWO





https://t.co/vodMmdah6t





#BreakingNews #Coronavirus #CoronavirusOutbreak #COVID19 #COVID?19 #COVID_19 #COVID2019 #Collapse",48030,"UK","15/03/2020","Negative"
